"Dataset_ID","slice","Lat","Lon","Jul"
215,2500,52.95,-6.433333,14.8659616910494
215,3000,52.95,-6.433333,15.1159616910494
215,5500,52.95,-6.433333,17.5159616910494
215,6000,52.95,-6.433333,17.1159616910494
215,4500,52.95,-6.433333,17.4159616910494
215,5000,52.95,-6.433333,17.7159616910494
215,6500,52.95,-6.433333,17.3659616910494
219,0,45.543056,-73.311111,20.0860944271088
219,500,45.543056,-73.311111,19.7860944271088
219,5500,45.543056,-73.311111,20.8860944271088
219,6000,45.543056,-73.311111,20.8360944271088
219,6500,45.543056,-73.311111,20.8860944271088
219,7000,45.543056,-73.311111,20.8527610937754
219,1000,45.543056,-73.311111,19.7860944271088
219,1500,45.543056,-73.311111,20.3360944271088
219,2000,45.543056,-73.311111,20.1860944271088
219,2500,45.543056,-73.311111,20.0860944271088
219,3000,45.543056,-73.311111,20.2860944271088
219,3500,45.543056,-73.311111,19.9860944271088
219,4000,45.543056,-73.311111,20.5360944271088
219,4500,45.543056,-73.311111,21.0860944271088
219,5000,45.543056,-73.311111,21.0360944271088
219,7500,45.543056,-73.311111,20.3860944271088
219,8000,45.543056,-73.311111,21.1360944271088
219,8500,45.543056,-73.311111,21.6860944271088
219,9000,45.543056,-73.311111,21.7860944271088
219,10000,45.543056,-73.311111,21.6860944271088
221,2500,45.38,-79.51,19.6469798247019
221,3000,45.38,-79.51,18.5469798247019
221,3500,45.38,-79.51,18.5969798247019
221,2000,45.38,-79.51,18.9969798247019
221,0,45.38,-79.51,18.2969798247019
221,500,45.38,-79.51,18.5969798247019
221,1000,45.38,-79.51,18.6469798247019
221,1500,45.38,-79.51,18.0969798247019
221,8500,45.38,-79.51,20.7969798247019
221,9000,45.38,-79.51,19.5969798247019
221,9500,45.38,-79.51,19.9969798247019
221,10000,45.38,-79.51,18.9969798247019
221,8000,45.38,-79.51,21.1969798247019
221,5500,45.38,-79.51,19.1469798247019
221,4000,45.38,-79.51,19.1469798247019
221,4500,45.38,-79.51,19.2969798247019
221,5000,45.38,-79.51,19.0969798247019
221,7500,45.38,-79.51,21.0969798247019
221,6000,45.38,-79.51,18.9969798247019
221,6500,45.38,-79.51,19.5969798247019
221,7000,45.38,-79.51,20.2969798247019
224,1000,78.491667,-76.78,2.02335368960006
224,1500,78.491667,-76.78,1.42335368960005
224,2000,78.491667,-76.78,1.92335368960005
224,2500,78.491667,-76.78,1.82335368960006
224,3000,78.491667,-76.78,0.623353689600055
224,8500,78.491667,-76.78,0.023353689600055
224,9000,78.491667,-76.78,-0.876646310399945
224,9500,78.491667,-76.78,-0.876646310399945
224,10000,78.491667,-76.78,-3.07664631039994
224,5000,78.491667,-76.78,1.32335368960006
224,3500,78.491667,-76.78,1.02335368960006
224,4000,78.491667,-76.78,0.723353689600055
224,4500,78.491667,-76.78,0.723353689600055
224,8000,78.491667,-76.78,-0.0266463103999448
224,6000,78.491667,-76.78,1.12335368960006
224,6500,78.491667,-76.78,1.32335368960006
224,7000,78.491667,-76.78,1.32335368960006
224,0,78.491667,-76.78,1.92335368960005
232,0,30.622222,-83.253889,27.1883335812887
232,5000,30.622222,-83.253889,27.2383335812887
232,5500,30.622222,-83.253889,26.5883335812887
232,6000,30.622222,-83.253889,27.1883335812887
232,6500,30.622222,-83.253889,26.3883335812887
232,500,30.622222,-83.253889,27.2550002479553
232,1000,30.622222,-83.253889,27.1133335812887
232,1500,30.622222,-83.253889,26.9550002479553
232,2000,30.622222,-83.253889,27.2283335812887
232,2500,30.622222,-83.253889,27.3083335812887
232,3000,30.622222,-83.253889,27.5883335812887
232,3500,30.622222,-83.253889,26.7883335812887
232,4000,30.622222,-83.253889,26.9883335812887
232,4500,30.622222,-83.253889,26.4883335812887
232,8500,30.622222,-83.253889,25.9383335812887
232,7000,30.622222,-83.253889,27.3883335812887
232,7500,30.622222,-83.253889,27.6883335812887
232,8000,30.622222,-83.253889,26.8883335812887
234,2500,37.595833,-119.008333,19.0001788139343
234,3000,37.595833,-119.008333,19.2001788139343
234,3500,37.595833,-119.008333,19.2001788139343
234,4000,37.595833,-119.008333,19.1001788139343
234,4500,37.595833,-119.008333,19.7001788139343
234,7000,37.595833,-119.008333,20.8001788139343
234,7500,37.595833,-119.008333,21.0001788139343
234,8000,37.595833,-119.008333,20.7001788139343
234,9000,37.595833,-119.008333,20.5001788139343
234,10000,37.595833,-119.008333,20.6001788139343
234,5000,37.595833,-119.008333,20.3001788139343
234,5500,37.595833,-119.008333,19.8001788139343
234,6000,37.595833,-119.008333,20.1001788139343
234,6500,37.595833,-119.008333,20.9001788139343
234,0,37.595833,-119.008333,19.8001788139343
234,500,37.595833,-119.008333,19.3501788139343
234,1000,37.595833,-119.008333,19.5251788139343
234,1500,37.595833,-119.008333,19.366845480601
234,2000,37.595833,-119.008333,19.2501788139343
236,1000,47.23,-79.78,17.3463335673014
236,1500,47.23,-79.78,17.5963335673014
236,2000,47.23,-79.78,16.8463335673014
236,500,47.23,-79.78,18.1963335673014
236,7000,47.23,-79.78,22.0463335673014
236,7500,47.23,-79.78,19.5963335673014
236,8000,47.23,-79.78,18.3463335673014
236,8500,47.23,-79.78,18.4963335673014
236,2500,47.23,-79.78,16.6963335673014
236,3000,47.23,-79.78,17.2463335673014
236,3500,47.23,-79.78,17.5463335673014
236,4000,47.23,-79.78,17.7963335673014
236,4500,47.23,-79.78,17.9463335673014
236,5000,47.23,-79.78,18.4463335673014
236,5500,47.23,-79.78,18.8963335673014
236,6000,47.23,-79.78,19.1463335673014
236,6500,47.23,-79.78,20.2963335673014
236,9000,47.23,-79.78,18.2463335673014
236,9500,47.23,-79.78,17.7963335673014
236,10000,47.23,-79.78,18.9463335673014
238,3000,46.4,-78.916667,18.7917191982269
238,5000,46.4,-78.916667,18.9417191982269
238,3500,46.4,-78.916667,18.7583858648936
238,4000,46.4,-78.916667,18.6917191982269
238,4500,46.4,-78.916667,19.1583858648936
238,7000,46.4,-78.916667,20.1667191982269
238,7500,46.4,-78.916667,20.5917191982269
238,8000,46.4,-78.916667,20.1917191982269
238,8500,46.4,-78.916667,19.5517191982269
238,9000,46.4,-78.916667,19.1117191982269
238,9500,46.4,-78.916667,18.8917191982269
238,10000,46.4,-78.916667,19.3917191982269
238,6000,46.4,-78.916667,19.2917191982269
238,6500,46.4,-78.916667,19.8417191982269
238,0,46.4,-78.916667,17.9917191982269
238,5500,46.4,-78.916667,19.3917191982269
238,1000,46.4,-78.916667,17.9250525315603
238,1500,46.4,-78.916667,18.5250525315603
238,2000,46.4,-78.916667,18.2583858648936
238,500,46.4,-78.916667,18.1583858648936
238,2500,46.4,-78.916667,18.9917191982269
239,0,45.8,-122.491667,17.2190725184956
239,500,45.8,-122.491667,16.4062520056751
239,1000,45.8,-122.491667,16.2190725184956
239,7500,45.8,-122.491667,16.8524058518289
239,8000,45.8,-122.491667,15.752405851829
239,8500,45.8,-122.491667,16.9524058518289
239,9000,45.8,-122.491667,15.652405851829
239,2000,45.8,-122.491667,15.052405851829
239,3000,45.8,-122.491667,15.452405851829
239,3500,45.8,-122.491667,16.252405851829
239,4000,45.8,-122.491667,14.552405851829
239,4500,45.8,-122.491667,16.252405851829
239,5500,45.8,-122.491667,16.352405851829
239,6000,45.8,-122.491667,16.052405851829
239,6500,45.8,-122.491667,16.402405851829
239,7000,45.8,-122.491667,15.652405851829
239,9500,45.8,-122.491667,19.352405851829
239,10000,45.8,-122.491667,13.852405851829
250,3500,37.473105,-108.160375,17.4038277813827
250,4000,37.473105,-108.160375,18.137161114716
250,5500,37.473105,-108.160375,18.1038277813827
250,6000,37.473105,-108.160375,17.1788277813827
250,4500,37.473105,-108.160375,18.1038277813827
250,5000,37.473105,-108.160375,18.1538277813827
250,0,37.473105,-108.160375,18.9538277813827
250,500,37.473105,-108.160375,18.8301435708564
250,1000,37.473105,-108.160375,18.6760500036049
250,1500,37.473105,-108.160375,18.5225777813827
250,2000,37.473105,-108.160375,18.1323992099541
250,2500,37.473105,-108.160375,18.3788277813827
250,3000,37.473105,-108.160375,18.2638277813827
250,6500,37.473105,-108.160375,19.0038277813827
253,4500,65.016667,-127.483333,13.4161669031779
253,5000,65.016667,-127.483333,13.1995002365112
253,5500,65.016667,-127.483333,12.8828335698446
253,4000,65.016667,-127.483333,13.7495002365112
253,0,65.016667,-127.483333,13.1495002365112
253,500,65.016667,-127.483333,13.8495002365112
253,1000,65.016667,-127.483333,13.5495002365112
253,1500,65.016667,-127.483333,13.1495002365112
253,2000,65.016667,-127.483333,13.8495002365112
253,2500,65.016667,-127.483333,13.6995002365112
253,3000,65.016667,-127.483333,13.6995002365112
253,3500,65.016667,-127.483333,13.1828335698446
253,6000,65.016667,-127.483333,13.4495002365112
253,6500,65.016667,-127.483333,12.8161669031779
253,7000,65.016667,-127.483333,12.8495002365112
253,7500,65.016667,-127.483333,13.0495002365112
253,8000,65.016667,-127.483333,13.6495002365112
253,8500,65.016667,-127.483333,13.6995002365112
253,9000,65.016667,-127.483333,13.2995002365112
253,9500,65.016667,-127.483333,13.2161669031779
253,10000,65.016667,-127.483333,12.9495002365112
254,1000,42.25,-77.916667,19.7176924778865
254,1500,42.25,-77.916667,19.5176924778865
254,2000,42.25,-77.916667,19.7676924778865
254,500,42.25,-77.916667,19.6510258112198
254,9500,42.25,-77.916667,18.6176924778865
254,2500,42.25,-77.916667,19.2176924778865
254,3000,42.25,-77.916667,19.5676924778865
254,3500,42.25,-77.916667,19.7676924778865
254,4000,42.25,-77.916667,18.9176924778865
254,4500,42.25,-77.916667,19.2676924778865
254,5000,42.25,-77.916667,19.5676924778865
254,5500,42.25,-77.916667,18.9676924778865
254,7000,42.25,-77.916667,19.1176924778865
254,8000,42.25,-77.916667,19.5176924778865
256,2000,43.25,134.566667,18.4920001983643
256,3000,43.25,134.566667,18.1920001983643
256,4500,43.25,134.566667,18.6920001983643
256,500,43.25,134.566667,17.4920001983643
256,5000,43.25,134.566667,18.7920001983643
256,6000,43.25,134.566667,17.7920001983643
256,6500,43.25,134.566667,18.7420001983643
256,7000,43.25,134.566667,18.6586668650309
258,3000,54.047222,-76.120278,12.0735090188813
258,3500,54.047222,-76.120278,11.4735090188813
258,4000,54.047222,-76.120278,11.4735090188813
258,4500,54.047222,-76.120278,11.5735090188813
258,500,54.047222,-76.120278,12.0735090188813
258,1000,54.047222,-76.120278,12.7735090188813
258,1500,54.047222,-76.120278,11.5735090188813
258,2000,54.047222,-76.120278,11.2735090188813
258,2500,54.047222,-76.120278,12.0735090188813
258,5000,54.047222,-76.120278,11.2735090188813
258,5500,54.047222,-76.120278,10.8735090188813
258,6000,54.047222,-76.120278,10.2735090188813
258,6500,54.047222,-76.120278,12.6735090188813
258,7000,54.047222,-76.120278,11.5735090188813
258,7500,54.047222,-76.120278,11.6735090188813
258,8000,54.047222,-76.120278,13.0735090188813
258,8500,54.047222,-76.120278,14.0735090188813
258,9000,54.047222,-76.120278,14.6735090188813
260,1000,42.5,-73.316667,20.1971878910065
260,1500,42.5,-73.316667,20.5971878910065
260,2000,42.5,-73.316667,21.2971878910065
260,500,42.5,-73.316667,20.8471878910065
260,7000,42.5,-73.316667,21.3971878910065
260,7500,42.5,-73.316667,21.7971878910065
260,8000,42.5,-73.316667,21.5971878910065
260,8500,42.5,-73.316667,21.1971878910065
260,9000,42.5,-73.316667,21.6971878910065
260,10000,42.5,-73.316667,21.5971878910065
260,3000,42.5,-73.316667,21.0971878910065
260,3500,42.5,-73.316667,21.3971878910065
260,4000,42.5,-73.316667,21.6971878910065
260,4500,42.5,-73.316667,21.6638545576731
260,5000,42.5,-73.316667,21.2971878910065
260,5500,42.5,-73.316667,21.4471878910065
260,6000,42.5,-73.316667,21.8305212243398
260,6500,42.5,-73.316667,20.8971878910065
260,2500,42.5,-73.316667,21.5971878910065
261,0,67.666667,135.583333,12.2122003173828
261,500,67.666667,135.583333,12.6455336507161
261,1000,67.666667,135.583333,12.6122003173828
261,1500,67.666667,135.583333,13.3122003173828
261,2000,67.666667,135.583333,13.6122003173828
261,2500,67.666667,135.583333,12.1122003173828
261,3000,67.666667,135.583333,12.9122003173828
267,500,71.75,-124.266667,5.22321439107259
267,1000,71.75,-124.266667,5.42321439107259
267,1500,71.75,-124.266667,6.05654772440592
267,2000,71.75,-124.266667,6.35654772440592
267,0,71.75,-124.266667,5.22321439107259
267,7000,71.75,-124.266667,7.52321439107259
267,7500,71.75,-124.266667,6.82321439107259
267,8000,71.75,-124.266667,7.42321439107259
267,8500,71.75,-124.266667,7.42321439107259
267,2500,71.75,-124.266667,5.57321439107259
267,3000,71.75,-124.266667,6.18988105773926
267,3500,71.75,-124.266667,6.07321439107259
267,4000,71.75,-124.266667,5.32321439107259
267,4500,71.75,-124.266667,6.07321439107259
267,5000,71.75,-124.266667,6.67321439107259
267,5500,71.75,-124.266667,6.82321439107259
267,6000,71.75,-124.266667,7.07321439107259
267,6500,71.75,-124.266667,6.67321439107259
267,10000,71.75,-124.266667,5.67321439107259
267,9000,71.75,-124.266667,8.52321439107259
267,9500,71.75,-124.266667,7.77321439107259
268,4000,72.366667,-119.833333,5.31113647692131
268,3500,72.366667,-119.833333,5.01113647692131
268,6000,72.366667,-119.833333,4.91113647692131
268,4500,72.366667,-119.833333,5.36113647692131
268,5000,72.366667,-119.833333,4.41113647692131
268,5500,72.366667,-119.833333,4.81113647692131
268,8000,72.366667,-119.833333,5.31113647692131
268,8500,72.366667,-119.833333,5.71113647692131
268,9000,72.366667,-119.833333,4.86113647692131
268,9500,72.366667,-119.833333,7.16113647692131
268,10000,72.366667,-119.833333,5.91113647692131
268,3000,72.366667,-119.833333,5.21113647692131
268,6500,72.366667,-119.833333,6.61113647692131
268,7000,72.366667,-119.833333,6.46113647692131
268,7500,72.366667,-119.833333,4.51113647692131
268,500,72.366667,-119.833333,4.71113647692131
268,1000,72.366667,-119.833333,5.91113647692131
268,1500,72.366667,-119.833333,6.71113647692131
268,2000,72.366667,-119.833333,6.31113647692131
268,2500,72.366667,-119.833333,5.56113647692131
269,1000,73.533333,-120.216667,5.0532895565033
269,1500,73.533333,-120.216667,6.9532895565033
269,2000,73.533333,-120.216667,6.3532895565033
269,2500,73.533333,-120.216667,5.20328955650329
269,500,73.533333,-120.216667,4.0032895565033
269,7500,73.533333,-120.216667,6.3532895565033
269,8000,73.533333,-120.216667,6.3032895565033
269,8500,73.533333,-120.216667,7.0532895565033
269,9000,73.533333,-120.216667,5.6032895565033
269,3000,73.533333,-120.216667,6.4032895565033
269,3500,73.533333,-120.216667,6.4532895565033
269,4000,73.533333,-120.216667,6.1032895565033
269,4500,73.533333,-120.216667,4.9032895565033
269,5000,73.533333,-120.216667,6.5032895565033
269,5500,73.533333,-120.216667,6.5032895565033
269,6000,73.533333,-120.216667,7.1032895565033
269,6500,73.533333,-120.216667,6.2032895565033
269,7000,73.533333,-120.216667,6.1032895565033
269,9500,73.533333,-120.216667,5.36995622316996
269,10000,73.533333,-120.216667,5.2532895565033
272,4500,47.559175,-94.970775,21.064265015546
272,0,47.559175,-94.970775,20.664265015546
272,500,47.559175,-94.970775,19.914265015546
272,6000,47.559175,-94.970775,21.764265015546
272,1500,47.559175,-94.970775,19.564265015546
272,2500,47.559175,-94.970775,20.664265015546
272,3000,47.559175,-94.970775,20.864265015546
272,1000,47.559175,-94.970775,19.414265015546
272,3500,47.559175,-94.970775,21.214265015546
275,0,46.27058,-94.551555,20.7130940797736
275,500,46.27058,-94.551555,20.824632541312
275,1000,46.27058,-94.551555,21.0519829686625
275,6000,46.27058,-94.551555,21.6630940797736
275,6500,46.27058,-94.551555,21.6130940797736
275,7000,46.27058,-94.551555,21.8630940797736
275,7500,46.27058,-94.551555,22.0630940797736
275,1500,46.27058,-94.551555,21.3797607464402
275,2000,46.27058,-94.551555,21.3297607464402
275,2500,46.27058,-94.551555,21.4964274131069
275,3000,46.27058,-94.551555,21.5630940797736
275,3500,46.27058,-94.551555,21.6964274131069
275,4000,46.27058,-94.551555,21.4964274131069
275,4500,46.27058,-94.551555,21.3630940797736
275,5000,46.27058,-94.551555,21.7880940797736
275,5500,46.27058,-94.551555,21.6130940797736
275,8000,46.27058,-94.551555,22.0630940797736
275,8500,46.27058,-94.551555,21.5630940797736
275,9000,46.27058,-94.551555,22.0630940797736
275,9500,46.27058,-94.551555,21.3297607464402
275,10000,46.27058,-94.551555,21.1630940797736
278,2500,35.620833,-84.186667,23.5158978291047
278,3000,35.620833,-84.186667,23.4158978291047
278,1000,35.620833,-84.186667,24.1075644957714
278,2000,35.620833,-84.186667,23.969231162438
278,0,35.620833,-84.186667,23.149231162438
278,500,35.620833,-84.186667,23.1063740195809
278,1500,35.620833,-84.186667,23.649231162438
279,0,44.95611,-110.60071,13.8123335520426
279,5000,44.95611,-110.60071,15.3123335520426
279,5500,44.95611,-110.60071,16.3123335520426
279,6000,44.95611,-110.60071,16.7123335520426
279,6500,44.95611,-110.60071,16.7123335520426
279,7000,44.95611,-110.60071,15.6123335520426
279,8000,44.95611,-110.60071,16.2123335520426
279,8500,44.95611,-110.60071,16.3623335520426
279,9000,44.95611,-110.60071,15.7123335520426
279,10000,44.95611,-110.60071,16.0123335520426
279,2500,44.95611,-110.60071,16.6123335520426
279,3000,44.95611,-110.60071,16.1123335520426
279,3500,44.95611,-110.60071,16.6123335520426
279,4000,44.95611,-110.60071,16.4623335520426
279,4500,44.95611,-110.60071,16.1123335520426
279,500,44.95611,-110.60071,14.9123335520426
279,1000,44.95611,-110.60071,15.6123335520426
279,1500,44.95611,-110.60071,15.4123335520426
279,2000,44.95611,-110.60071,16.0123335520426
281,3000,33.563333,-88.474444,26.2431252352397
281,3500,33.563333,-88.474444,26.3231252352397
281,4000,33.563333,-88.474444,24.3231252352397
281,5000,33.563333,-88.474444,23.3231252352397
281,0,33.563333,-88.474444,26.0231252352397
281,500,33.563333,-88.474444,26.856458568573
281,1000,33.563333,-88.474444,26.9231252352397
281,1500,33.563333,-88.474444,28.5231252352397
281,2000,33.563333,-88.474444,28.9231252352397
281,6500,33.563333,-88.474444,24.6231252352397
281,7500,33.563333,-88.474444,24.1231252352397
281,9000,33.563333,-88.474444,24.8231252352397
281,10000,33.563333,-88.474444,24.5231252352397
287,3500,43.083333,-89.866667,21.5053335825602
287,4500,43.083333,-89.866667,21.6553335825602
287,5000,43.083333,-89.866667,22.2553335825602
287,5500,43.083333,-89.866667,21.7553335825602
287,0,43.083333,-89.866667,22.2553335825602
