"Dataset_ID","shrub","grass","herb","B","N","BIOME_NAME"
17417,1.98329705942777,0.871918001597604,3.54001729312285,4.39468243550799,89.2100852103438,"Flooded Grasslands & Savannas"
100057,16.2926212643397,18.3572769731824,32.5657732781245,21.4090150601569,11.3753134241964,"Flooded Grasslands & Savannas"
100058,25.4517105917913,6.10196375796866,29.290840028263,31.7520101016441,7.40347552033302,"Flooded Grasslands & Savannas"
100252,16.6941426404111,33.5640521861171,3.57725502026481,33.3486247421273,12.8159254110798,"Flooded Grasslands & Savannas"
4010,0,60.2239101011196,28.6192646930963,0.833697254168486,10.3231279516156,"Montane Grasslands & Shrublands"
14619,0.422429928545094,75.859579102744,20.4021315668244,1.10338292558469,2.2124764763018,"Montane Grasslands & Shrublands"
14648,5.5277143474614,29.4086964031923,38.1023596009693,26.2864169261761,0.674812722200936,"Montane Grasslands & Shrublands"
47671,12.3988301836668,28.288093153744,51.2240109958831,6.39866979286868,1.69039587383743,"Montane Grasslands & Shrublands"
47817,12.5462211221737,35.8097219384819,49.1711693176306,1.99996496633232,0.472922655381424,"Montane Grasslands & Shrublands"
100019,7.36349099408756,34.9568691230026,27.4600960862622,9.40747263141307,20.8120711652346,"Montane Grasslands & Shrublands"
100075,29.5482633118564,26.5331973708515,1.85351626520782,10.5114931729563,31.553529879128,"Montane Grasslands & Shrublands"
100085,48.8581988413169,23.0962237313386,9.24746677280027,17.40949211358,1.38861854096425,"Montane Grasslands & Shrublands"
100128,6.78080540365324,37.259342129011,45.4981447583643,6.62642573955957,3.83528196941197,"Montane Grasslands & Shrublands"
100137,0,60.6218786056855,37.8232642301199,0.872346395754606,0.682510768439963,"Montane Grasslands & Shrublands"
100149,13.1790198321448,16.2156214743454,7.91009726919155,8.46315684955793,54.2321045747603,"Montane Grasslands & Shrublands"
100153,49.3922086653559,5.75118577781759,39.3357661921387,3.86375472023402,1.65708464445382,"Montane Grasslands & Shrublands"
100154,34.6235094755571,11.5831145803078,48.1324760526311,1.81294754793288,3.84795234357116,"Montane Grasslands & Shrublands"
100157,10.063413587214,56.6749862458711,31.8345835889641,1.0433977319956,0.383618845955179,"Montane Grasslands & Shrublands"
100158,8.80216636681852,41.5658221303448,46.8998186476429,2.58148201318145,0.150710842012325,"Montane Grasslands & Shrublands"
100159,6.57297442232262,54.499213308147,37.2390720456999,0.606039523987531,1.08270069984291,"Montane Grasslands & Shrublands"
100179,6.18464520109038,26.2531827066697,59.5748747574206,3.45577082710278,4.53152650771654,"Montane Grasslands & Shrublands"
100181,7.16766992975193,44.7698620845196,28.1780172862522,6.05323782203577,13.8312128774405,"Montane Grasslands & Shrublands"
100184,0.484655391801106,40.6050874935515,58.8438002941997,0.0664568204477078,0,"Montane Grasslands & Shrublands"
100190,36.1661557531393,28.9827013106523,34.6221671207604,0.146663876888297,0.0823119385597662,"Montane Grasslands & Shrublands"
100194,51.0981884854976,33.9742465310989,11.1643380401064,0,3.763226943297,"Montane Grasslands & Shrublands"
100199,5.42329692304901,39.9371599697329,27.6553621425353,7.15160178039431,19.8325791842885,"Montane Grasslands & Shrublands"
100213,0,26.286194243569,58.7543446312283,14.9594611252027,0,"Montane Grasslands & Shrublands"
100219,1.48225552974251,70.7260980667433,27.6409543555736,0.106840865206508,0.0438511827340338,"Montane Grasslands & Shrublands"
100221,18.6973645014738,43.4965294320972,32.8426985554044,4.61944844565544,0.343959065369146,"Montane Grasslands & Shrublands"
100223,11.6164851116165,58.2544864582545,15.8897912658898,0.782751450782751,13.4564857134565,"Montane Grasslands & Shrublands"
100226,3.11344667224173,78.3137463054727,17.501555461411,0.544574256363435,0.526677304511101,"Montane Grasslands & Shrublands"
100229,1.27457779646773,77.1630316791527,20.9923050083232,0.322536686453459,0.247548829602949,"Montane Grasslands & Shrublands"
100237,5.77892700277742,30.0215923680946,36.1598576891216,26.8500082698249,1.18961467018148,"Montane Grasslands & Shrublands"
100238,0.804206611599134,29.9422080702596,9.82403433090236,0.872420333341929,58.557130653897,"Montane Grasslands & Shrublands"
100241,9.14423940638344,26.4802454736866,17.5609876867057,4.34925813350089,42.4652692997234,"Montane Grasslands & Shrublands"
100253,33.6073781038762,8.89419458110853,51.4504656263091,3.71435807783582,2.33360361087041,"Montane Grasslands & Shrublands"
100283,13.7629866023719,21.49297391601,47.6540850626517,6.21258399374771,10.8773704252187,"Montane Grasslands & Shrublands"
100284,12.8181991037432,24.865041673161,46.8858166864188,4.42865645540855,11.0022860812684,"Montane Grasslands & Shrublands"
100292,8.50915762925458,54.8551566524276,34.1049756920525,2.27318600113659,0.257524025128762,"Montane Grasslands & Shrublands"
100301,22.4086886182489,7.97765760968065,21.6099117272764,18.3141413365601,29.689600708234,"Montane Grasslands & Shrublands"
100304,9.02209950547237,60.370768009426,29.1237117040807,1.1501821881832,0.333238592837739,"Montane Grasslands & Shrublands"
100313,3.49325986971608,51.0805198314966,28.8420774460796,0.968296618936675,15.615846233771,"Montane Grasslands & Shrublands"
100320,9.36488143833957,29.8527392096387,55.2329958101606,0.543546532878284,5.0058370089828,"Montane Grasslands & Shrublands"
100321,9.54997156687607,9.26364482761332,38.9685280886802,0.134798294945064,42.0830572218853,"Montane Grasslands & Shrublands"
100322,8.02473835390549,63.6884654577099,25.8294595131058,2.25629425896709,0.201042416311742,"Montane Grasslands & Shrublands"
14928,5.48759520071072,23.2313116485658,31.8659227842421,22.713056130258,16.7021142362234,"Tropical & Subtropical Grasslands, Savannas & Shrublands"
14955,3.61100864923117,16.7522141832943,27.3381256440646,14.090611404872,38.2080401185379,"Tropical & Subtropical Grasslands, Savannas & Shrublands"
15864,0.981090397565079,36.4517105633893,45.2205890900736,16.2832307245143,1.06337922445772,"Tropical & Subtropical Grasslands, Savannas & Shrublands"
20,20.804827771831,19.82114203126,3.38670028146549,25.4660124086896,30.5213175067539,"Boreal Forests/Taiga"
25,3.06009556628363,3.25905292384401,0.794320630184184,6.4273632442398,86.4591676354484,"Boreal Forests/Taiga"
31,16.5947815353461,4.56149227227822,10.6654687513669,17.0379525979373,51.1403048430715,"Boreal Forests/Taiga"
258,1.11164056918771,3.01627149489679,1.93089115175292,22.195697832279,71.7454989518836,"Boreal Forests/Taiga"
303,3.33218529884909,13.34596201266,5.250567215353,23.4556373131288,54.6156481600091,"Boreal Forests/Taiga"
307,11.0801396545645,20.1909195961094,3.64186471653967,15.1697784854329,49.9172975473535,"Boreal Forests/Taiga"
311,4.67229419255336,6.13881536959394,6.19217551693927,39.6444592776881,43.3522556432253,"Boreal Forests/Taiga"
335,91.0287094833732,0.629756408186833,1.63948242131327,1.93668842517695,4.76536326194972,"Boreal Forests/Taiga"
336,5.45285558365073,6.50418535471442,2.50485119870876,17.8647984681492,67.6733093947769,"Boreal Forests/Taiga"
341,2.23725912522098,8.63099413296038,3.3133528012779,15.6412662519818,70.1771276885589,"Boreal Forests/Taiga"
354,7.49249882104158,12.7277884359019,4.10763281800659,17.2083499737341,58.4637299513157,"Boreal Forests/Taiga"
365,19.1168267868082,0,5.43395746200026,25.1783467655476,50.2708689856439,"Boreal Forests/Taiga"
381,20.4097963276212,4.38602898859925,0.679438229215844,25.0774515283304,49.4472849262333,"Boreal Forests/Taiga"
496,1.91676540998097,2.50114784564595,3.04921945564826,18.2748978835169,74.2579694052079,"Boreal Forests/Taiga"
501,7.30331940737381,2.65583862654467,5.28864282818435,31.7606903564872,52.99150878141,"Boreal Forests/Taiga"
519,6.7827543772679,1.92809173053043,4.59723670931667,17.7159222422932,68.9759949405917,"Boreal Forests/Taiga"
524,0.516797569508944,0.134702892052529,1.36960061919356,4.62682302701744,93.3520758922275,"Boreal Forests/Taiga"
675,7.40663681683658,6.92562487289971,5.81116756863755,30.5121488220712,49.344421919555,"Boreal Forests/Taiga"
677,8.74575056955985,2.72887433129397,1.99270206331746,22.5706987181746,63.9619743176541,"Boreal Forests/Taiga"
678,7.47862945790604,2.9486737439752,3.19989198920205,21.6677123883135,64.7050924206032,"Boreal Forests/Taiga"
682,31.2894331265575,7.72440243079611,24.0989950822196,10.3633405167625,26.5238288436644,"Boreal Forests/Taiga"
777,1.9707170734231,4.99192593928948,2.10582628531271,10.3442986602983,80.5872320416764,"Boreal Forests/Taiga"
778,8.40585535993384,8.01659911779685,8.04139479548099,20.9663079196028,54.5698428071855,"Boreal Forests/Taiga"
788,14.975491959185,7.29881824544597,3.12948649445161,10.274309517631,64.3218937832864,"Boreal Forests/Taiga"
792,42.0254451383435,12.588389833134,9.61390391022164,21.7968008277211,13.9754602905797,"Boreal Forests/Taiga"
802,36.0524455469358,0.817102915511369,2.53021148236675,10.7523850732714,49.8478549819147,"Boreal Forests/Taiga"
803,71.6024889744431,0.174270686354025,0.0918662515923484,3.9410883183122,24.1902857692983,"Boreal Forests/Taiga"
829,4.62359074349436,18.9429572674385,11.0626088775838,14.5720018166213,50.798841294862,"Boreal Forests/Taiga"
834,6.19370398893584,7.68793261729785,19.5384094189614,29.0931393654596,37.4868146093453,"Boreal Forests/Taiga"
856,1.7537028052676,1.58980217299962,24.1050560766505,35.4004364032305,37.1510025418518,"Boreal Forests/Taiga"
974,6.90278229459705,11.2495154337679,12.8694024238321,19.5890929252036,49.3892069225993,"Boreal Forests/Taiga"
976,2.66041534814825,1.29775984869016,1.17685881392616,13.169969039178,81.6949969500575,"Boreal Forests/Taiga"
978,1.35457538932271,17.4234368312883,3.57618578821191,13.6552291331724,63.9905728580047,"Boreal Forests/Taiga"
987,26.3845154352962,9.31962940240963,1.83153587318175,38.6252433233226,23.8390759657898,"Boreal Forests/Taiga"
1001,7.76982215536994,2.38608118904722,1.97660462475455,19.1439947264709,68.7234973043574,"Boreal Forests/Taiga"
1003,31.1758530681522,19.5419354783903,13.6211782570485,29.3789271514657,6.28210604494326,"Boreal Forests/Taiga"
1006,4.13074799734182,12.4851415773476,0.546724613617511,36.7067319503364,46.1306538613567,"Boreal Forests/Taiga"
1008,2.44763863373716,4.43220298947036,3.33074979178939,17.1509274353309,72.6384811496721,"Boreal Forests/Taiga"
1010,46.7720626785241,12.9400096872955,13.0289806666773,6.03339139714453,21.2255555703586,"Boreal Forests/Taiga"
1158,30.6907753309225,7.31225046877495,19.1100789389921,34.7057408294259,8.18115443188456,"Boreal Forests/Taiga"
1171,8.58167699661187,23.2017459410996,5.3186500921693,2.81319894373322,60.0847280263861,"Boreal Forests/Taiga"
1390,16.651855199689,24.3387916611146,12.0379207527963,37.1867783309224,9.78465405547774,"Boreal Forests/Taiga"
1391,0.691303806567386,5.10610958600804,4.78372122044535,21.8111448447059,67.6077205422733,"Boreal Forests/Taiga"
1437,5.01402622137974,3.35083020599518,3.66054830886007,39.1858299624689,48.7887653012961,"Boreal Forests/Taiga"
1450,12.0848592372459,42.9168486290695,10.3070114317432,10.9462845811954,23.7449961207461,"Boreal Forests/Taiga"
1451,13.7495060971652,6.93043368860213,5.17592678421069,15.882032618662,58.2621008113601,"Boreal Forests/Taiga"
1543,3.35023878639544,7.89349948745886,3.34212296112559,23.4574075799588,61.9567311850613,"Boreal Forests/Taiga"
1587,3.39202522061113,1.64530300401757,4.6579847025901,11.9229363284441,78.3817507443371,"Boreal Forests/Taiga"
1590,2.74883302176611,1.32220270255756,7.94017734062205,20.2535292050778,67.7352577299765,"Boreal Forests/Taiga"
1591,4.97313426110209,7.80069200035737,5.03781293085631,15.4630009712406,66.7253598364436,"Boreal Forests/Taiga"
1592,13.1422060060177,4.5423189267896,4.70700748482242,33.1333717137573,44.475095868613,"Boreal Forests/Taiga"
1594,4.73684488723687,2.34877826216217,3.57572435004511,11.9661796381449,77.372472862411,"Boreal Forests/Taiga"
1595,4.84219510037106,1.99649426689717,2.6369078023493,16.9500202972006,73.5743825331819,"Boreal Forests/Taiga"
1598,23.5430322600153,26.1435058375568,4.52350834580698,25.8410360610907,19.9489174955303,"Boreal Forests/Taiga"
1607,6.27174002508519,7.45138998623038,2.52667346429924,17.3666062001691,66.3835903242161,"Boreal Forests/Taiga"
1611,6.588178790889,27.6314706748087,47.3739503789316,10.576005254367,7.83039490100373,"Boreal Forests/Taiga"
